Warehouse,Customer Name,Customer Code,SKU Name,SKU Code,UOM - Sale,Pack Size,SKU Item Selling Price,ASP,FG Dispatch Qty,FG Qty Sold,Revenue,IN-take Cost / Packet ABP,In-take Margin (IM)% - WO FM,FM,FM%,In-take Margin (IM)% - With FM,PPL,DC Dump,RTV Dump,Stock Loss Dump,Transit/damage Loss,Production PPL%,Stock Adjustment %,DC Dump%,RTV Dump %,Stock Loss Dump %,Transit/damage Loss %,Total Production PPL% & Dump%,PM%,Labour / Packet,Transport / Packet,Packaging / Packet,Labelling / Packet,Utility / Packet,Consumables / Packet,Ops Cost / Packet,Ops Cost / Packet - Supply Net Of RTV,Ops Cost %,OM%,Report Date
Mumbai,STPL - Mumbai,STM,Instant Spicy Burnt Garlic Beetroot Noodles,,pack,0.25KG,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,DIY Thai Green Curry Kit,,pack,0.25KG,378.4,0.0,3,3,1135.2,0.0,0.0,36.7,0.0,0.0,0.0,118.7,0.0,251.6,1.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Loaded Caesar Salad,,pack,1 Pack,319.7,0.0,1,1,319.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,DIY Chinese Stir Fry Mix,,pack,1 Pack,115.8,0.0,1,1,115.8,0.0,0.0,29.1,0.0,0.0,0.0,0.0,0.0,16.9,0.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Chinese Rice/Noodle Mix,,pack,1 Pack,83.0,0.0,4,4,332.0,0.0,0.0,72.7,0.0,0.0,0.0,0.2,0.0,19.9,0.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,NEW Nutty pesto Salad,,kg,1,229.8,0.0,1,1,229.8,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Italian Pasta Mix,,pack,1,179.8,0.0,1,1,179.8,0.0,0.0,20.2,0.0,0.0,0.0,49.4,0.0,13.9,1.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cold pressed Chilli Guava juice New - 250 ml,,pack,250 ml,47.4,0.0,70,70,3318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cold Pressed Litchi juice-200ml,,pack,200 ml,73.3,0.0,275,275,20157.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Pluckk Roasted Tomato and Basil Soup	,,pack,200 Gms,101.6,0.0,2,2,203.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Pluckk Manchow Soup,,pack,200 Gms,76.4,0.0,5,5,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,"Pluckk Spinach, Kale & Pea Soup",,pack,200 Gms,83.0,0.0,1,1,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Berry Booster DIY Smoothie Kit,,pack,220g,86.4,0.0,4,4,345.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Wake Up Call DIY Smoothie Kit,,pack,220g,0.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Mango 'Dew It DIY Smoothie Kit	,,pack,220g,77.7,0.0,4,4,310.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cold pressed Pineapple juice New - 250 ml,,pack,250 ml,69.5,0.0,70,70,4865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Dan Dan Noodles,,pack,1 Pack,70.4,0.0,2,2,140.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Pluckk Classic Hummus,,pack,1,16.5,0.0,2,2,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Pluckk Jalapeno Hummus Dip,,pack,1,107.4,0.0,1,1,107.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Pluckk�Nutty Basil Pesto Dip,,pack,1,54.7,0.0,1,1,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Pluckk Tomato Salsa Dip,,pack,1,15.3,0.0,1,1,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Pluckk Guacamole Dip,,pack,1,36.8,0.0,2,2,73.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cold Pressed Guava,,pack,200 ml,43.4,0.0,214,214,9287.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cold Pressed Mango,,pack,200 ml,43.4,0.0,22,22,954.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cold pressed Valencia Orange,,pack,200 ml,72.3,0.0,17,17,1229.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cold press aam panna,,pack,200 ml,47.7,0.0,69,69,3291.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,100% Natural Tender Coconut Water,,pack,200 ml,33.8,0.0,190,190,6422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Frozen Blueberry-200gms,,pack,200 Gms,3795.9,0.0,1,1,3795.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3459.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Frozen Mixberry-200gms,,pack,200gms,88.3,0.0,1,1,88.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Coriander - 1 kG,,pack,1 KG,113.3,0.0,9,9,1019.7,0.0,0.0,240.8,0.0,0.0,0.0,13.0,0.0,140.4,134.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Mint Leaves,,pack,1 Kg,63.7,0.0,2,2,127.4,0.0,0.0,36.1,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Spinach [Palak],,pack,1KG,57.5,0.0,18,18,1035.0,0.0,0.0,175.4,0.0,0.0,0.0,0.0,0.0,276.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,American Sweet Corn,,pack,1EA,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Beetroot [Chukandar],,pack,1KG,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cabbage,,pack,1EA,30.6,0.0,15,15,459.0,0.0,0.0,280.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cauliflower,,pack,1EA,81.9,0.0,21,21,1719.9,0.0,0.0,862.9,0.0,0.0,0.0,0.0,0.0,0.0,237.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cherry Tomato [Red],,pack,0.1KG,81.6,0.0,2,2,163.2,0.0,0.0,58.2,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Colocasia Leaves,,ea,1,3.6,0.0,60,60,108.0,0.0,0.0,267.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Carrot Orange [English],,pack,1KG,58.5,0.0,3,3,175.5,0.0,0.0,90.4,0.0,0.0,0.0,0.0,0.0,4.2,2.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Sliced Ash Gourd [Petha],,pack,0.25KG,23.9,0.0,1,1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Bottle Gourd,,pack,1EA,42.5,0.0,21,21,892.5,0.0,0.0,416.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Beans French,,pack,1KG,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cucumber European,,pack,1KG,58.7,0.0,5,5,293.5,0.0,0.0,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,"Pluckk Fresh Premium Onion, 1Kg",,pack,1 kg,30.2,0.0,98,98,2959.6,0.0,0.0,1072.9,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Tomato Country,,pack,1KG,38.8,0.0,20,20,776.0,0.0,0.0,342.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Tomato Hybrid,,pack,1KG,40.0,0.0,50,50,2000.0,0.0,0.0,864.8,0.0,0.0,0.0,0.0,0.0,44.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Celery,,pack,1 kg,120.4,0.0,1,1,120.4,0.0,0.0,4.5,0.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Parsley,,pack,0.1KG,119.8,0.0,1,1,119.8,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Capsicum Green,,pack,1KG,52.0,0.0,7,7,364.0,0.0,0.0,104.5,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Capsicum Red,,pack,1EA,191.7,0.0,2,2,383.4,0.0,0.0,52.4,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Capsicum Yellow,,pack,1EA,226.0,0.0,2,2,452.0,0.0,0.0,79.4,0.0,0.0,0.0,0.0,0.0,75.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Lettuce Iceberg,,pack,1EA,58.6,0.0,3,3,175.8,0.0,0.0,59.6,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Zucchini Green,,pack,1 kg,59.0,0.0,6,6,354.0,0.0,0.0,208.4,0.0,0.0,0.0,0.0,0.0,8.4,12.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Broccoli,,pack,1EA,59.2,0.0,15,15,888.0,0.0,0.0,181.1,0.0,0.0,0.0,0.0,0.0,0.0,51.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Carrot Hill [Ooty],,pack,1KG,40.0,0.0,5,5,200.0,0.0,0.0,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Chopped Methi,,pack,100 GM,46.1,0.0,1,1,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Chopped Methi - 250 Gms,,pack,250 GM,102.9,0.0,1,1,102.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Spinach Chopped - 250 Gms,,pack,250 Gms,21.6,0.0,1,1,21.6,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Julienne Cut Beetroot,,pack,0.2KG,19.5,0.0,1,1,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Grated Green Cabbage,,pack,0.2KG,30.8,0.0,1,1,30.8,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Grated Red Cabbage,,pack,0.2KG,154.2,0.0,1,1,154.2,0.0,0.0,89.8,0.0,0.0,0.0,0.0,0.0,27.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Chopped Bell Peppers,,pack,0.1KG,24.8,0.0,1,1,24.8,0.0,0.0,2.7,0.0,0.0,0.0,0.1,0.0,1.9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Chopped Bell Peppers,,pack,0.1KG,24.8,0.0,1,1,24.8,0.0,0.0,2.7,0.0,0.0,0.0,0.1,0.0,1.9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Chopped Bell Peppers,,pack,0.2KG,41.2,0.0,1,1,41.2,0.0,0.0,5.4,0.0,0.0,0.0,0.1,0.0,3.8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Chopped Bell Peppers,,pack,0.2KG,41.2,0.0,1,1,41.2,0.0,0.0,5.4,0.0,0.0,0.0,0.1,0.0,3.8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cauliflower Florets (Box) 200gms,,pack,200 gms,59.6,0.0,3,3,178.8,0.0,0.0,77.5,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Julienne Cut Coccinia,,pack,0.2KG,45.8,0.0,2,2,91.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Julienne Cut Coccinia,,pack,0.2KG,45.8,0.0,2,2,91.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Julienne Cut Coccinia,,pack,0.5KG,112.3,0.0,1,1,112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Julienne Cut Coccinia,,pack,0.5KG,112.3,0.0,1,1,112.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Grated Coconut,,pack,0.2KG,38.8,0.0,5,5,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cut Drumstick,,pack,200 gms,62.4,0.0,3,3,187.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Diced Lady Finger,,pack,0.2KG,23.9,0.0,2,2,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Diced Lady Finger,,pack,0.2KG,23.9,0.0,2,2,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Diced Lady Finger,,pack,0.5KG,85.2,0.0,1,1,85.2,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,3.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Diced Lady Finger,,pack,0.5KG,85.2,0.0,1,1,85.2,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,3.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Sliced Pumpkin Red,,pack,0.25KG,16.9,0.0,4,4,67.6,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Sliced Pumpkin Red,,pack,0.25KG,16.9,0.0,4,4,67.6,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Sliced Pumpkin Red,,pack,0.5KG,42.2,0.0,1,1,42.2,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Sliced Pumpkin Red,,pack,0.5KG,42.2,0.0,1,1,42.2,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Moong Sprouts,,pack,0.2Kg,21.3,0.0,2,2,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cut Yam,,pack,0.2KG,31.5,0.0,2,2,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Matki Sprouts - 200 Gms,,pack,0.2Kg,34.7,0.0,2,2,69.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
